ts,iso_time,equity,cash,position_symbol,position_qty,position_entry_price
1677888000000,2023-03-04T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1677931200000,2023-03-04T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1677974400000,2023-03-05T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678017600000,2023-03-05T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678060800000,2023-03-06T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678104000000,2023-03-06T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678147200000,2023-03-07T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678190400000,2023-03-07T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678233600000,2023-03-08T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678276800000,2023-03-08T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678320000000,2023-03-09T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678363200000,2023-03-09T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678406400000,2023-03-10T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678449600000,2023-03-10T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678492800000,2023-03-11T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678536000000,2023-03-11T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678579200000,2023-03-12T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678622400000,2023-03-12T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678665600000,2023-03-13T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678708800000,2023-03-13T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678752000000,2023-03-14T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678795200000,2023-03-14T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678838400000,2023-03-15T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678881600000,2023-03-15T12:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678924800000,2023-03-16T00:00:00.000Z,15246.332918280017,15246.332918280017,CASH,0,0
1678968000000,2023-03-16T12:00:00.000Z,15250.737487860019,31.183697380018202,ETH,9.194,1649.95
1679011200000,2023-03-17T00:00:00.000Z,15373.29249652002,31.183697380018202,ETH,9.194,1649.95
1679054400000,2023-03-17T12:00:00.000Z,16174.34576554002,31.183697380018202,ETH,9.194,1649.95
1679097600000,2023-03-18T00:00:00.000Z,16432.380432240017,31.183697380018202,ETH,9.194,1649.95
1679140800000,2023-03-18T12:00:00.000Z,16651.27449408002,31.183697380018202,ETH,9.194,1649.95
1679184000000,2023-03-19T00:00:00.000Z,16153.44633250002,31.183697380018202,ETH,9.194,1649.95
1679227200000,2023-03-19T12:00:00.000Z,16390.123245260023,31.183697380018202,ETH,9.194,1649.95
1679270400000,2023-03-20T00:00:00.000Z,16353.64090162002,31.183697380018202,ETH,9.194,1649.95
1679313600000,2023-03-20T12:00:00.000Z,16341.99955076002,31.183697380018202,ETH,9.194,1649.95
1679356800000,2023-03-21T00:00:00.000Z,15914.569479420019,31.183697380018202,ETH,9.194,1649.95
1679400000000,2023-03-21T12:00:00.000Z,16176.36237750002,31.183697380018202,ETH,9.194,1649.95
1679443200000,2023-03-22T00:00:00.000Z,16136.973693900023,32.77346850002141,SOL,716.94,22.45
1679486400000,2023-03-22T12:00:00.000Z,16101.234234900023,32.77346850002141,SOL,716.94,22.45
1679529600000,2023-03-23T00:00:00.000Z,15343.557704100023,32.77346850002141,SOL,716.94,22.45
1679572800000,2023-03-23T12:00:00.000Z,15586.586025300023,32.77346850002141,SOL,716.94,22.45
1679616000000,2023-03-24T00:00:00.000Z,15872.501697300024,32.77346850002141,SOL,716.94,22.45
1679659200000,2023-03-24T12:00:00.000Z,15565.142349900023,32.77346850002141,SOL,716.94,22.45
1679702400000,2023-03-25T00:00:00.000Z,14800.317927300022,32.77346850002141,SOL,716.94,22.45
1679745600000,2023-03-25T12:00:00.000Z,14800.317927300022,32.77346850002141,SOL,716.94,22.45
1679788800000,2023-03-26T00:00:00.000Z,14621.620632300022,32.77346850002141,SOL,716.94,22.45
1679832000000,2023-03-26T12:00:00.000Z,14614.472740500023,14614.472740500023,CASH,0,0
1679875200000,2023-03-27T00:00:00.000Z,14614.472740500023,14614.472740500023,CASH,0,0
1679918400000,2023-03-27T12:00:00.000Z,14298.750141000022,29.484447900022133,SOL,694.4300000000001,20.94
1679961600000,2023-03-28T00:00:00.000Z,13814.107444000025,29.484447900022133,SOL,694.4300000000001,20.94
1680004800000,2023-03-28T12:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680048000000,2023-03-29T00:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680091200000,2023-03-29T12:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680134400000,2023-03-30T00:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680177600000,2023-03-30T12:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680220800000,2023-03-31T00:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680264000000,2023-03-31T12:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680307200000,2023-04-01T00:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680350400000,2023-04-01T12:00:00.000Z,13814.107444000025,13814.107444000025,CASH,0,0
1680393600000,2023-04-02T00:00:00.000Z,13707.227311850027,28.733619800026645,ETH,7.535,1824.04
1680436800000,2023-04-02T12:00:00.000Z,13681.910540700028,28.733619800026645,ETH,7.535,1824.04
1680480000000,2023-04-03T00:00:00.000Z,13509.801571250027,28.733619800026645,ETH,7.535,1824.04
1680523200000,2023-04-03T12:00:00.000Z,13608.814937350027,28.733619800026645,ETH,7.535,1824.04
1680566400000,2023-04-04T00:00:00.000Z,13629.999891250027,28.733619800026645,ETH,7.535,1824.04
1680609600000,2023-04-04T12:00:00.000Z,14038.674179250029,28.733619800026645,ETH,7.535,1824.04
1680652800000,2023-04-05T00:00:00.000Z,14079.691855950025,28.733619800026645,ETH,7.535,1824.04
1680696000000,2023-04-05T12:00:00.000Z,14411.664591000026,28.733619800026645,ETH,7.535,1824.04
1680739200000,2023-04-06T00:00:00.000Z,14367.566832350027,28.733619800026645,ETH,7.535,1824.04
1680782400000,2023-04-06T12:00:00.000Z,14066.995908400027,28.733619800026645,ETH,7.535,1824.04
1680825600000,2023-04-07T00:00:00.000Z,14095.017141750028,28.733619800026645,ETH,7.535,1824.04
1680868800000,2023-04-07T12:00:00.000Z,13921.781313050027,28.733619800026645,ETH,7.535,1824.04
1680912000000,2023-04-08T00:00:00.000Z,14029.734429200027,28.733619800026645,ETH,7.535,1824.04
1680955200000,2023-04-08T12:00:00.000Z,14057.680538600027,28.733619800026645,ETH,7.535,1824.04
1680998400000,2023-04-09T00:00:00.000Z,13917.799743700027,28.733619800026645,ETH,7.535,1824.04
1681041600000,2023-04-09T12:00:00.000Z,13845.680751700029,28.733619800026645,ETH,7.535,1824.04
1681084800000,2023-04-10T00:00:00.000Z,13993.674933200027,28.733619800026645,ETH,7.535,1824.04
1681128000000,2023-04-10T12:00:00.000Z,13986.763529800028,28.733619800026645,ETH,7.535,1824.04
1681171200000,2023-04-11T00:00:00.000Z,14378.910548800026,28.733619800026645,ETH,7.535,1824.04
1681214400000,2023-04-11T12:00:00.000Z,14418.726242300027,28.733619800026645,ETH,7.535,1824.04
1681257600000,2023-04-12T00:00:00.000Z,14226.108434500025,28.733619800026645,ETH,7.535,1824.04
1681300800000,2023-04-12T12:00:00.000Z,14097.045488400028,28.733619800026645,ETH,7.535,1824.04
1681344000000,2023-04-13T00:00:00.000Z,14191.33551145003,28.446029450029528,SOL,596.87,23.5
1681387200000,2023-04-13T12:00:00.000Z,14494.826000350029,28.446029450029528,SOL,596.87,23.5
1681430400000,2023-04-14T00:00:00.000Z,14566.235527150031,28.446029450029528,SOL,596.87,23.5
1681473600000,2023-04-14T12:00:00.000Z,14917.33236725003,28.446029450029528,SOL,596.87,23.5
1681516800000,2023-04-15T00:00:00.000Z,14732.85775635003,28.446029450029528,SOL,596.87,23.5
1681560000000,2023-04-15T12:00:00.000Z,14518.629175950031,28.446029450029528,SOL,596.87,23.5
1681603200000,2023-04-16T00:00:00.000Z,14340.10535895003,28.446029450029528,SOL,596.87,23.5
1681646400000,2023-04-16T12:00:00.000Z,14340.10535895003,28.446029450029528,SOL,596.87,23.5
1681689600000,2023-04-17T00:00:00.000Z,15107.757772050029,28.446029450029528,SOL,596.87,23.5
1681732800000,2023-04-17T12:00:00.000Z,14857.82442825003,28.446029450029528,SOL,596.87,23.5
1681776000000,2023-04-18T00:00:00.000Z,14655.49743565003,28.446029450029528,SOL,596.87,23.5
1681819200000,2023-04-18T12:00:00.000Z,15107.757772050029,28.446029450029528,SOL,596.87,23.5
1681862400000,2023-04-19T00:00:00.000Z,14798.31648925003,28.446029450029528,SOL,596.87,23.5
1681905600000,2023-04-19T12:00:00.000Z,13840.238671350031,28.446029450029528,SOL,596.87,23.5
1681948800000,2023-04-20T00:00:00.000Z,13512.94500685003,28.446029450029528,SOL,596.87,23.5
1681992000000,2023-04-20T12:00:00.000Z,13316.568808150028,28.446029450029528,SOL,596.87,23.5
1682035200000,2023-04-21T00:00:00.000Z,13239.208487450029,28.446029450029528,SOL,596.87,23.5
1682078400000,2023-04-21T12:00:00.000Z,13138.044991150031,28.446029450029528,SOL,596.87,23.5
1682121600000,2023-04-22T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682164800000,2023-04-22T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682208000000,2023-04-23T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682251200000,2023-04-23T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682294400000,2023-04-24T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682337600000,2023-04-24T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682380800000,2023-04-25T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682424000000,2023-04-25T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682467200000,2023-04-26T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682510400000,2023-04-26T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682553600000,2023-04-27T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682596800000,2023-04-27T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682640000000,2023-04-28T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682683200000,2023-04-28T12:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682726400000,2023-04-29T00:00:00.000Z,13132.09419725003,13132.09419725003,CASH,0,0
1682769600000,2023-04-29T12:00:00.000Z,13025.788078550031,26.462700650030456,SOL,559.83,23.34
1682812800000,2023-04-30T00:00:00.000Z,12969.973027550031,26.462700650030456,SOL,559.83,23.34
1682856000000,2023-04-30T12:00:00.000Z,13137.41818055003,26.462700650030456,SOL,559.83,23.34
1682899200000,2023-05-01T00:00:00.000Z,12718.80529805003,26.462700650030456,SOL,559.83,23.34
1682942400000,2023-05-01T12:00:00.000Z,12422.985527750032,26.462700650030456,SOL,559.83,23.34
1682985600000,2023-05-02T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683028800000,2023-05-02T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683072000000,2023-05-03T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683115200000,2023-05-03T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683158400000,2023-05-04T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683201600000,2023-05-04T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683244800000,2023-05-05T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683288000000,2023-05-05T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683331200000,2023-05-06T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683374400000,2023-05-06T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683417600000,2023-05-07T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683460800000,2023-05-07T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683504000000,2023-05-08T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683547200000,2023-05-08T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683590400000,2023-05-09T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683633600000,2023-05-09T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683676800000,2023-05-10T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683720000000,2023-05-10T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683763200000,2023-05-11T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683806400000,2023-05-11T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683849600000,2023-05-12T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683892800000,2023-05-12T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683936000000,2023-05-13T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1683979200000,2023-05-13T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684022400000,2023-05-14T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684065600000,2023-05-14T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684108800000,2023-05-15T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684152000000,2023-05-15T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684195200000,2023-05-16T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684238400000,2023-05-16T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684281600000,2023-05-17T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684324800000,2023-05-17T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684368000000,2023-05-18T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684411200000,2023-05-18T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684454400000,2023-05-19T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684497600000,2023-05-19T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684540800000,2023-05-20T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684584000000,2023-05-20T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684627200000,2023-05-21T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684670400000,2023-05-21T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684713600000,2023-05-22T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684756800000,2023-05-22T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684800000000,2023-05-23T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684843200000,2023-05-23T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684886400000,2023-05-24T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684929600000,2023-05-24T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1684972800000,2023-05-25T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685016000000,2023-05-25T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685059200000,2023-05-26T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685102400000,2023-05-26T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685145600000,2023-05-27T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685188800000,2023-05-27T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685232000000,2023-05-28T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685275200000,2023-05-28T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685318400000,2023-05-29T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685361600000,2023-05-29T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685404800000,2023-05-30T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685448000000,2023-05-30T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685491200000,2023-05-31T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685534400000,2023-05-31T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685577600000,2023-06-01T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685620800000,2023-06-01T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685664000000,2023-06-02T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685707200000,2023-06-02T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685750400000,2023-06-03T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685793600000,2023-06-03T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685836800000,2023-06-04T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685880000000,2023-06-04T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685923200000,2023-06-05T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1685966400000,2023-06-05T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686009600000,2023-06-06T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686052800000,2023-06-06T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686096000000,2023-06-07T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686139200000,2023-06-07T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686182400000,2023-06-08T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686225600000,2023-06-08T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686268800000,2023-06-09T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686312000000,2023-06-09T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686355200000,2023-06-10T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686398400000,2023-06-10T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686441600000,2023-06-11T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686484800000,2023-06-11T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686528000000,2023-06-12T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686571200000,2023-06-12T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686614400000,2023-06-13T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686657600000,2023-06-13T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686700800000,2023-06-14T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686744000000,2023-06-14T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686787200000,2023-06-15T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686830400000,2023-06-15T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686873600000,2023-06-16T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686916800000,2023-06-16T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1686960000000,2023-06-17T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687003200000,2023-06-17T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687046400000,2023-06-18T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687089600000,2023-06-18T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687132800000,2023-06-19T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687176000000,2023-06-19T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687219200000,2023-06-20T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687262400000,2023-06-20T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687305600000,2023-06-21T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687348800000,2023-06-21T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687392000000,2023-06-22T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687435200000,2023-06-22T12:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687478400000,2023-06-23T00:00:00.000Z,12422.985527750032,12422.985527750032,CASH,0,0
1687521600000,2023-06-23T12:00:00.000Z,12399.906193910032,25.08707975003381,ETH,6.603,1872
1687564800000,2023-06-24T00:00:00.000Z,12484.631862080034,25.08707975003381,ETH,6.603,1872
1687608000000,2023-06-24T12:00:00.000Z,12470.543833340034,25.08707975003381,ETH,6.603,1872
1687651200000,2023-06-25T00:00:00.000Z,12368.306877110033,25.08707975003381,ETH,6.603,1872
1687694400000,2023-06-25T12:00:00.000Z,12654.083198420032,25.08707975003381,ETH,6.603,1872
1687737600000,2023-06-26T00:00:00.000Z,12525.250150550033,25.08707975003381,ETH,6.603,1872
1687780800000,2023-06-26T12:00:00.000Z,12407.213535920033,25.08707975003381,ETH,6.603,1872
1687824000000,2023-06-27T00:00:00.000Z,12263.041653020033,25.08707975003381,ETH,6.603,1872
1687867200000,2023-06-27T12:00:00.000Z,12411.558441980034,25.08707975003381,ETH,6.603,1872
1687910400000,2023-06-28T00:00:00.000Z,12464.553129530032,25.08707975003381,ETH,6.603,1872
1687953600000,2023-06-28T12:00:00.000Z,12277.063849850032,25.08707975003381,ETH,6.603,1872
1687996800000,2023-06-29T00:00:00.000Z,12059.291891570034,25.08707975003381,ETH,6.603,1872
1688040000000,2023-06-29T12:00:00.000Z,12333.020973350032,25.08707975003381,ETH,6.603,1872
1688083200000,2023-06-30T00:00:00.000Z,12217.090979840033,25.08707975003381,ETH,6.603,1872
1688126400000,2023-06-30T12:00:00.000Z,12474.559579850033,25.08707975003381,ETH,6.603,1872
1688169600000,2023-07-01T00:00:00.000Z,12755.596003640032,25.08707975003381,ETH,6.603,1872
1688212800000,2023-07-01T12:00:00.000Z,12681.600936800034,25.08707975003381,ETH,6.603,1872
1688256000000,2023-07-02T00:00:00.000Z,12694.438159250034,25.08707975003381,ETH,6.603,1872
1688299200000,2023-07-02T12:00:00.000Z,12664.747967840034,25.08707975003381,ETH,6.603,1872
1688342400000,2023-07-03T00:00:00.000Z,12779.887978430033,25.08707975003381,ETH,6.603,1872
1688385600000,2023-07-03T12:00:00.000Z,12941.373653660034,25.08707975003381,ETH,6.603,1872
1688428800000,2023-07-04T00:00:00.000Z,12898.780407890034,25.08707975003381,ETH,6.603,1872
1688472000000,2023-07-04T12:00:00.000Z,12808.547037400034,26.1762373000347,SOL,666.71,19.25
1688515200000,2023-07-05T00:00:00.000Z,12742.076050400035,26.1762373000347,SOL,666.71,19.25
1688558400000,2023-07-05T12:00:00.000Z,12462.897905000036,26.1762373000347,SOL,666.71,19.25
1688601600000,2023-07-06T00:00:00.000Z,12655.663767300037,26.1762373000347,SOL,666.71,19.25
1688644800000,2023-07-06T12:00:00.000Z,13253.902650300035,26.1762373000347,SOL,666.71,19.25
1688688000000,2023-07-07T00:00:00.000Z,13061.136788000034,26.1762373000347,SOL,666.71,19.25
1688731200000,2023-07-07T12:00:00.000Z,13433.374315200035,26.1762373000347,SOL,666.71,19.25
1688774400000,2023-07-08T00:00:00.000Z,14317.438442300036,26.1762373000347,SOL,666.71,19.25
1688817600000,2023-07-08T12:00:00.000Z,14609.910785100035,26.1762373000347,SOL,666.71,19.25
1688860800000,2023-07-09T00:00:00.000Z,14523.498502000035,26.1762373000347,SOL,666.71,19.25
1688904000000,2023-07-09T12:00:00.000Z,14397.203626700035,26.1762373000347,SOL,666.71,19.25
1688947200000,2023-07-10T00:00:00.000Z,14197.790665700037,26.1762373000347,SOL,666.71,19.25
1688990400000,2023-07-10T12:00:00.000Z,13852.141533300035,26.1762373000347,SOL,666.71,19.25
1689033600000,2023-07-11T00:00:00.000Z,14184.496468300036,26.1762373000347,SOL,666.71,19.25
1689076800000,2023-07-11T12:00:00.000Z,14683.028870800037,26.1762373000347,SOL,666.71,19.25
1689120000000,2023-07-12T00:00:00.000Z,14696.323068200036,26.1762373000347,SOL,666.71,19.25
1689163200000,2023-07-12T12:00:00.000Z,14736.205660400035,26.1762373000347,SOL,666.71,19.25
1689206400000,2023-07-13T00:00:00.000Z,14609.910785100035,26.1762373000347,SOL,666.71,19.25
1689249600000,2023-07-13T12:00:00.000Z,14922.324424000035,26.1762373000347,SOL,666.71,19.25
1689292800000,2023-07-14T00:00:00.000Z,17315.279956000035,26.1762373000347,SOL,666.71,19.25
1689336000000,2023-07-14T12:00:00.000Z,18671.288090800037,26.1762373000347,SOL,666.71,19.25
1689379200000,2023-07-15T00:00:00.000Z,17753.988470200038,26.1762373000347,SOL,666.71,19.25
1689422400000,2023-07-15T12:00:00.000Z,17666.17477148004,35.825848840042454,ETH,9.116,1937.82
1689465600000,2023-07-16T00:00:00.000Z,17589.739208160045,35.825848840042454,ETH,9.116,1937.82
1689508800000,2023-07-16T12:00:00.000Z,17604.28105136004,35.825848840042454,ETH,9.116,1937.82
1689552000000,2023-07-17T00:00:00.000Z,17505.21474456004,35.825848840042454,ETH,9.116,1937.82
1689595200000,2023-07-17T12:00:00.000Z,17395.969147520038,35.825848840042454,ETH,9.116,1937.82
1689638400000,2023-07-18T00:00:00.000Z,17406.05755124004,35.825848840042454,ETH,9.116,1937.82
1689681600000,2023-07-18T12:00:00.000Z,17251.096034640042,35.825848840042454,ETH,9.116,1937.82
1689724800000,2023-07-19T00:00:00.000Z,17251.096034640042,17251.096034640042,CASH,0,0
1689768000000,2023-07-19T12:00:00.000Z,17251.096034640042,17251.096034640042,CASH,0,0
1689811200000,2023-07-20T00:00:00.000Z,17251.096034640042,17251.096034640042,CASH,0,0
1689854400000,2023-07-20T12:00:00.000Z,17251.096034640042,17251.096034640042,CASH,0,0
1689897600000,2023-07-21T00:00:00.000Z,16032.435084840043,34.82871564004381,SOL,632.22,27.15
1689940800000,2023-07-21T12:00:00.000Z,15969.402750840045,34.82871564004381,SOL,632.22,27.15
1689984000000,2023-07-22T00:00:00.000Z,16108.073885640044,34.82871564004381,SOL,632.22,27.15
1690027200000,2023-07-22T12:00:00.000Z,16171.106219640045,34.82871564004381,SOL,632.22,27.15
1690070400000,2023-07-23T00:00:00.000Z,15490.357012440045,34.82871564004381,SOL,632.22,27.15
1690113600000,2023-07-23T12:00:00.000Z,15584.905513440044,34.82871564004381,SOL,632.22,27.15
1690156800000,2023-07-24T00:00:00.000Z,15641.634614040046,34.82871564004381,SOL,632.22,27.15
